10, 160, 0, 0.15, 0.8972, 0.0812, 0.1611
10, 184, 1, 0.8578, 0.4944, 0.1312, 0.2333
10, 188, 0, 0.5359, 0.6139, 0.1312, 0.2389
10, 237, 0, 0.7047, 0.2111, 0.2438, 0.4167
10, 252, 2, 0.0844, 0.5028, 0.1688, 0.2111
10, 258, 3, 0.8578, 0.0778, 0.0844, 0.15
10, 265, 0, 0.3812, 0.7528, 0.1969, 0.3056
11, 27, 0, 0.8125, 0.2111, 0.1844, 0.3444
11, 43, 3, 0.6688, 0.7667, 0.0812, 0.1444
11, 60, 1, 0.1172, 0.3528, 0.0969, 0.1722
11, 66, 0, 0.5844, 0.3611, 0.0906, 0.1556
11, 89, 1, 0.8953, 0.1972, 0.1188, 0.2111
11, 118, 0, 0.4234, 0.2, 0.1594, 0.1167
11, 160, 0, 0.1938, 0.8972, 0.0812, 0.1611
11, 184, 1, 0.9016, 0.4944, 0.1312, 0.2333
11, 188, 0, 0.5797, 0.6139, 0.1312, 0.2389
11, 237, 0, 0.7484, 0.2111, 0.2438, 0.4167
11, 252, 2, 0.1125, 0.5028, 0.2, 0.2111
11, 258, 3, 0.9016, 0.0778, 0.0844, 0.15
11, 265, 0, 0.425, 0.7528, 0.1969, 0.3056
12, 27, 0, 0.8562, 0.2111, 0.1844, 0.3444
12, 43, 3, 0.7125, 0.7667, 0.0812, 0.1444
12, 60, 1, 0.1609, 0.3528, 0.0969, 0.1722
12, 66, 0, 0.6281, 0.3611, 0.0906, 0.1556
12, 89, 1, 0.9391, 0.1972, 0.1188, 0.2111
12, 118, 0, 0.4672, 0.2, 0.1594, 0.1167
12, 160, 0, 0.2375, 0.8972, 0.0812, 0.1611
12, 184, 1, 0.9398, 0.4944, 0.1203, 0.2333
12, 188, 0, 0.6234, 0.6139, 0.1312, 0.2389
12, 237, 0, 0.7922, 0.2111, 0.2438, 0.4167
12, 252, 2, 0.1562, 0.5028, 0.2, 0.2111
12, 258, 3, 0.9453, 0.0778, 0.0844, 0.15
12, 265, 0, 0.4688, 0.7528, 0.1969, 0.3056
13, 27, 0, 0.9, 0.2111, 0.1844, 0.3444
13, 43, 3, 0.7562, 0.7667, 0.0812, 0.1444
13, 60, 1, 0.2047, 0.3528, 0.0969, 0.1722
13, 66, 0, 0.6719, 0.3611, 0.0906, 0.1556
13, 89, 1, 0.9617, 0.1972, 0.0766, 0.2111
13, 118, 0, 0.5109, 0.2, 0.1594, 0.1167
13, 160, 0, 0.2812, 0.8972, 0.0812, 0.1611
13, 184, 1, 0.9617, 0.4944, 0.0766, 0.2333
13, 188, 0, 0.6672, 0.6139, 0.1312, 0.2389
13, 237, 0, 0.8359, 0.2111, 0.2438, 0.4167
13, 252, 2, 0.2, 0.5028, 0.2, 0.2111
13, 258, 3, 0.9734, 0.0778, 0.0531, 0.15
13, 265, 0, 0.5125, 0.7528, 0.1969, 0.3056
14, 27, 0, 0.9258, 0.2111, 0.1484, 0.3444
14, 43, 3, 0.8, 0.7667, 0.0812, 0.1444
14, 60, 1, 0.2484, 0.3528, 0.0969, 0.1722
14, 66, 0, 0.7156, 0.3611, 0.0906, 0.1556
14, 89, 1, 0.9836, 0.1972, 0.0328, 0.2111
14, 118, 0, 0.5547, 0.2, 0.1594, 0.1167
14, 160, 0, 0.325, 0.8972, 0.0812, 0.1611
14, 184, 1, 0.9836, 0.4944, 0.0328, 0.2333
14, 188, 0, 0.7109, 0.6139, 0.1312, 0.2389
14, 237, 0, 0.8789, 0.2111, 0.2422, 0.4167
14, 252, 2, 0.2438, 0.5028, 0.2, 0.2111
14, 258, 3, 0.9953, 0.0778, 0.0094, 0.15
14, 265, 0, 0.5562, 0.7528, 0.1969, 0.3056
15, 10, 3, 0.0031, 0.225, 0.0062, 0.1333
15, 27, 0, 0.9477, 0.2111, 0.1047, 0.3444
15, 43, 3, 0.8438, 0.7667, 0.0812, 0.1444
15, 60, 1, 0.2922, 0.3528, 0.0969, 0.1722
15, 66, 0, 0.7594, 0.3611, 0.0906, 0.1556
15, 118, 0, 0.5984, 0.2, 0.1594, 0.1167
15, 160, 0, 0.3688, 0.8972, 0.0812, 0.1611
15, 188, 0, 0.7547, 0.6139, 0.1312, 0.2389
15, 237, 0, 0.9008, 0.2111, 0.1984, 0.4167
15, 252, 2, 0.2875, 0.5028, 0.2, 0.2111
15, 265, 0, 0.6, 0.7528, 0.1969, 0.3056
16, 10, 3, 0.025, 0.225, 0.05, 0.1333
16, 27, 0, 0.9695, 0.2111, 0.0609, 0.3444
16, 43, 3, 0.8875, 0.7667, 0.0812, 0.1444
16, 60, 1, 0.3359, 0.3528, 0.0969, 0.1722
16, 66, 0, 0.8031, 0.3611, 0.0906, 0.1556
16, 118, 0, 0.6422, 0.2, 0.1594, 0.1167
16, 160, 0, 0.4125, 0.8972, 0.0812, 0.1611
16, 188, 0, 0.7984, 0.6139, 0.1312, 0.2389
16, 237, 0, 0.9227, 0.2111, 0.1547, 0.4167
16, 252, 2, 0.3312, 0.5028, 0.2, 0.2111
16, 265, 0, 0.6438, 0.7528, 0.1969, 0.3056
17, 10, 3, 0.0562, 0.225, 0.075, 0.1333
17, 27, 0, 0.9914, 0.2111, 0.0172, 0.3444
17, 43, 3, 0.9312, 0.7667, 0.0812, 0.1444
17, 60, 1, 0.3797, 0.3528, 0.0969, 0.1722
17, 66, 0, 0.8469, 0.3611, 0.0906, 0.1556
17, 118, 0, 0.6859, 0.2, 0.1594, 0.1167
17, 160, 0, 0.4562, 0.8972, 0.0812, 0.1611
17, 188, 0, 0.8422, 0.6139, 0.1312, 0.2389
17, 237, 0, 0.9445, 0.2111, 0.1109, 0.4167
17, 252, 2, 0.375, 0.5028, 0.2, 0.2111
17, 253, 2, 0.0047, 0.4861, 0.0094, 0.5222
17, 265, 0, 0.6875, 0.7528, 0.1969, 0.3056
18, 10, 3, 0.1, 0.225, 0.075, 0.1333
18, 43, 3, 0.9672, 0.7667, 0.0656, 0.1444
18, 56, 0, 0.007, 0.2083, 0.0141, 0.2222
18, 60, 1, 0.4234, 0.3528, 0.0969, 0.1722
18, 66, 0, 0.8906, 0.3611, 0.0906, 0.1556
18, 118, 0, 0.7297, 0.2, 0.1594, 0.1167
18, 160, 0, 0.5, 0.8972, 0.0812, 0.1611
18, 188, 0, 0.8859, 0.6139, 0.1312, 0.2389
18, 237, 0, 0.9664, 0.2111, 0.0672, 0.4167
18, 252, 2, 0.4188, 0.5028, 0.2, 0.2111
18, 253, 2, 0.0266, 0.4861, 0.0531, 0.5222
18, 265, 0, 0.7312, 0.7528, 0.1969, 0.3056
19, 10, 3, 0.1438, 0.225, 0.075, 0.1333
19, 43, 3, 0.9891, 0.7667, 0.0219, 0.1444
19, 56, 0, 0.0289, 0.2083, 0.0578, 0.2222
19, 60, 1, 0.4672, 0.3528, 0.0969, 0.1722
19, 66, 0, 0.9344, 0.3611, 0.0906, 0.1556
19, 118, 0, 0.7734, 0.2, 0.1594, 0.1167
19, 160, 0, 0.5438, 0.8972, 0.0812, 0.1611
19, 188, 0, 0.9297, 0.6139, 0.1312, 0.2389
19, 237, 0, 0.9883, 0.2111, 0.0234, 0.4167
19, 252, 2, 0.4625, 0.5028, 0.2, 0.2111
19, 253, 2, 0.0484, 0.4861, 0.0969, 0.5222
19, 265, 0, 0.775, 0.7528, 0.1969, 0.3056
20, 10, 3, 0.1875, 0.225, 0.075, 0.1333
20, 56, 0, 0.0508, 0.2083, 0.1016, 0.2222
20, 60, 1, 0.5109, 0.3528, 0.0969, 0.1722
20, 66, 0, 0.9664, 0.3611, 0.0672, 0.1556
20, 118, 0, 0.8172, 0.2, 0.1594, 0.1167
20, 160, 0, 0.5875, 0.8972, 0.0812, 0.1611
20, 188, 0, 0.9539, 0.6139, 0.0922, 0.2389
20, 252, 2, 0.5062, 0.5028, 0.2, 0.2111
20, 253, 2, 0.0703, 0.4861, 0.1406, 0.5222
20, 265, 0, 0.8188, 0.7528, 0.1969, 0.3056
21, 10, 3, 0.2312, 0.225, 0.075, 0.1333
21, 56, 0, 0.0727, 0.2083, 0.1453, 0.2222
21, 60, 1, 0.5547, 0.3528, 0.0969, 0.1722
21, 66, 0, 0.9883, 0.3611, 0.0234, 0.1556
21, 98, 1, 0.0023, 0.4972, 0.0047, 0.2556
21, 118, 0, 0.8609, 0.2, 0.1594, 0.1167
21, 160, 0, 0.6312, 0.8972, 0.0812, 0.1611
21, 172, 2, 0.0023, 0.1667, 0.0047, 0.3278
21, 188, 0, 0.9758, 0.6139, 0.0484, 0.2389
21, 189, 3, 0.0203, 0.35, 0.0406, 0.1222
21, 252, 2, 0.55, 0.5028, 0.2, 0.2111
21, 253, 2, 0.0922, 0.4861, 0.1844, 0.5222
21, 265, 0, 0.8625, 0.7528, 0.1969, 0.3056
22, 10, 3, 0.275, 0.225, 0.075, 0.1333
22, 56, 0, 0.0945, 0.2083, 0.1891, 0.2222
22, 60, 1, 0.5984, 0.3528, 0.0969, 0.1722
22, 98, 1, 0.0242, 0.4972, 0.0484, 0.2556
22, 118, 0, 0.9047, 0.2, 0.1594, 0.1167
22, 160, 0, 0.675, 0.8972, 0.0812, 0.1611
22, 172, 2, 0.0242, 0.1667, 0.0484, 0.3278
22, 188, 0, 0.9977, 0.6139, 0.0047, 0.2389
22, 189, 3, 0.05, 0.35, 0.0688, 0.1222
22, 252, 2, 0.5938, 0.5028, 0.2, 0.2111
22, 253, 2, 0.1344, 0.4861, 0.1875, 0.5222
22, 265, 0, 0.9039, 0.7528, 0.1922, 0.3056
23, 10, 3, 0.3188, 0.225, 0.075, 0.1333
23, 56, 0, 0.1164, 0.2083, 0.2328, 0.2222
23, 60, 1, 0.6422, 0.3528, 0.0969, 0.1722
23, 74, 1, 0.0055, 0.3333, 0.0109, 0.2444
23, 98, 1, 0.0461, 0.4972, 0.0922, 0.2556
23, 118, 0, 0.9344, 0.2, 0.1312, 0.1167
23, 160, 0, 0.7188, 0.8972, 0.0812, 0.1611
23, 172, 2, 0.0461, 0.1667, 0.0922, 0.3278
23, 189, 3, 0.0938, 0.35, 0.0688, 0.1222
23, 252, 2, 0.6375, 0.5028, 0.2, 0.2111
23, 253, 2, 0.1781, 0.4861, 0.1875, 0.5222
23, 265, 0, 0.9258, 0.7528, 0.1484, 0.3056
24, 10, 3, 0.3625, 0.225, 0.075, 0.1333
24, 56, 0, 0.1383, 0.2083, 0.2766, 0.2222
24, 60, 1, 0.6859, 0.3528, 0.0969, 0.1722
24, 74, 1, 0.0273, 0.3333, 0.0547, 0.2444
24, 85, 3, 0.0125, 0.9194, 0.025, 0.1556
24, 98, 1, 0.068, 0.4972, 0.1359, 0.2556
24, 103, 3, 0.0086, 0.2194, 0.0172, 0.1611
24, 118, 0, 0.9562, 0.2, 0.0875, 0.1167
24, 160, 0, 0.7625, 0.8972, 0.0812, 0.1611
24, 172, 2, 0.068, 0.1667, 0.1359, 0.3278
24, 189, 3, 0.1375, 0.35, 0.0688, 0.1222
24, 222, 3, 0.0008, 0.4861, 0.0016, 0.1056
24, 252, 2, 0.6812, 0.5028, 0.2, 0.2111
24, 253, 2, 0.2219, 0.4861, 0.1875, 0.5222
24, 265, 0, 0.9477, 0.7528, 0.1047, 0.3056
25, 10, 3, 0.4062, 0.225, 0.075, 0.1333
25, 56, 0, 0.175, 0.2083, 0.2906, 0.2222
25, 60, 1, 0.7297, 0.3528, 0.0969, 0.1722
25, 72, 2, 0.0008, 0.8444, 0.0016, 0.3056
25, 74, 1, 0.0492, 0.3333, 0.0984, 0.2444
25, 85, 3, 0.0344, 0.9194, 0.0688, 0.1556
25, 98, 1, 0.1078, 0.4972, 0.1438, 0.2556
25, 103, 3, 0.0305, 0.2194, 0.0609, 0.1611
25, 118, 0, 0.9781, 0.2, 0.0438, 0.1167
25, 141, 1, 0.0047, 0.4889, 0.0094, 0.2167
25, 160, 0, 0.8062, 0.8972, 0.0812, 0.1611
25, 172, 2, 0.1094, 0.1667, 0.1406, 0.3278
25, 189, 3, 0.1812, 0.35, 0.0688, 0.1222
25, 222, 3, 0.0227, 0.4861, 0.0453, 0.1056
25, 252, 2, 0.725, 0.5028, 0.2, 0.2111
25, 253, 2, 0.2656, 0.4861, 0.1875, 0.5222
25, 265, 0, 0.9695, 0.7528, 0.0609, 0.3056
26, 10, 3, 0.45, 0.225, 0.075, 0.1333
26, 56, 0, 0.2188, 0.2083, 0.2906, 0.2222
26, 60, 1, 0.7734, 0.3528, 0.0969, 0.1722
26, 72, 2, 0.0227, 0.8444, 0.0453, 0.3056
26, 74, 1, 0.0734, 0.3333, 0.1375, 0.2444
26, 85, 3, 0.0688, 0.9194, 0.0875, 0.1556
26, 98, 1, 0.1516, 0.4972, 0.1438, 0.2556
26, 103, 3, 0.0594, 0.2194, 0.0906, 0.1611
26, 141, 1, 0.0266, 0.4889, 0.0531, 0.2167
26, 160, 0, 0.85, 0.8972, 0.0812, 0.1611
26, 172, 2, 0.1531, 0.1667, 0.1406, 0.3278
26, 189, 3, 0.225, 0.35, 0.0688, 0.1222
26, 222, 3, 0.0594, 0.4861, 0.0594, 0.1056
26, 252, 2, 0.7688, 0.5028, 0.2, 0.2111
26, 253, 2, 0.3094, 0.4861, 0.1875, 0.5222
26, 265, 0, 0.9914, 0.7528, 0.0172, 0.3056
27, 10, 3, 0.4938, 0.225, 0.075, 0.1333
27, 56, 0, 0.2625, 0.2083, 0.2906, 0.2222
27, 60, 1, 0.8172, 0.3528, 0.0969, 0.1722
27, 72, 2, 0.0445, 0.8444, 0.0891, 0.3056
27, 74, 1, 0.1172, 0.3333, 0.1375, 0.2444
27, 85, 3, 0.1125, 0.9194, 0.0875, 0.1556
27, 98, 1, 0.1953, 0.4972, 0.1438, 0.2556
27, 103, 3, 0.1031, 0.2194, 0.0906, 0.1611
27, 141, 1, 0.0484, 0.4889, 0.0969, 0.2167
27, 160, 0, 0.8938, 0.8972, 0.0812, 0.1611
27, 172, 2, 0.1969, 0.1667, 0.1406, 0.3278
27, 189, 3, 0.2688, 0.35, 0.0688, 0.1222
27, 222, 3, 0.1031, 0.4861, 0.0594, 0.1056
27, 252, 2, 0.8125, 0.5028, 0.2, 0.2111
27, 253, 2, 0.3531, 0.4861, 0.1875, 0.5222
28, 10, 3, 0.5375, 0.225, 0.075, 0.1333
28, 56, 0, 0.3062, 0.2083, 0.2906, 0.2222
28, 60, 1, 0.8609, 0.3528, 0.0969, 0.1722
28, 72, 2, 0.0719, 0.8444, 0.1219, 0.3056
28, 74, 1, 0.1609, 0.3333, 0.1375, 0.2444
28, 85, 3, 0.1562, 0.9194, 0.0875, 0.1556
28, 98, 1, 0.2391, 0.4972, 0.1438, 0.2556
28, 103, 3, 0.1469, 0.2194, 0.0906, 0.1611
28, 141, 1, 0.0797, 0.4889, 0.1219, 0.2167
28, 160, 0, 0.9375, 0.8972, 0.0812, 0.1611
28, 172, 2, 0.2406, 0.1667, 0.1406, 0.3278
28, 189, 3, 0.3125, 0.35, 0.0688, 0.1222
28, 212, 3, 0.0211, 0.6111, 0.0422, 0.1333
28, 222, 3, 0.1469, 0.4861, 0.0594, 0.1056
28, 252, 2, 0.8562, 0.5028, 0.2, 0.2111
28, 253, 2, 0.3969, 0.4861, 0.1875, 0.5222
29, 10, 3, 0.5812, 0.225, 0.075, 0.1333
29, 56, 0, 0.35, 0.2083, 0.2906, 0.2222
29, 60, 1, 0.9047, 0.3528, 0.0969, 0.1722
29, 72, 2, 0.1156, 0.8444, 0.1219, 0.3056
29, 74, 1, 0.2047, 0.3333, 0.1375, 0.2444
29, 85, 3, 0.2, 0.9194, 0.0875, 0.1556
29, 98, 1, 0.2828, 0.4972, 0.1438, 0.2556
29, 103, 3, 0.1906, 0.2194, 0.0906, 0.1611
29, 141, 1, 0.1234, 0.4889, 0.1219, 0.2167
29, 160, 0, 0.9703, 0.8972, 0.0594, 0.1611
29, 172, 2, 0.2844, 0.1667, 0.1406, 0.3278
29, 186, 1, 0.0039, 0.9083, 0.0078, 0.1722
29, 189, 3, 0.3562, 0.35, 0.0688, 0.1222
29, 212, 3, 0.0484, 0.6111, 0.075, 0.1333
29, 222, 3, 0.1906, 0.4861, 0.0594, 0.1056
